"Story","Title","Result","Date","Stability","Duration (s)"
"Registro de usuarios en DemoBlaze","Registro exitoso de un nuevo usuario","ERROR","2024-04-22T12:52:06.5636039-05:00[America/Bogota]","0.0","7.26"
