"Story","Title","Result","Date","Stability","Duration (s)"
"Registro de usuarios en DemoBlaze","Registro exitoso de un nuevo usuario","SUCCESS","2024-07-04T10:32:40.4677379-05:00[America/Bogota]","0.0","9.7"
